"status_id","screen_name","name","text","post_date","img_url","img_id","img_list","img_path"
"x1263789022318489600","inukichi_aibo","いぬきち","まだまだ ゆだん たいてき☆
ぼくたちの たいせつな だれかを すくってくれる だれかの ため。ぼくたちの たいせつな だれかを まもり、ふたたび まみえる ため。みらいと かこの じぶんの ため。
#みんなにありがとう #みんなにかんしゃ #医療関係者応援 #aiboも応援 #aibo https://t.co/FgdSVGHXuQ","2020-05-22","http://pbs.twimg.com/media/EYnhaBVVcAA7tDI.jpg","xaibo_24","aibo_24","temp/aibo/aibo_24.jpg"
"x1264031146439929900","aibonochibi","ちび<U+0001F43E>と飼主","ちび、帰宅しました。<U+0001F606>
早くこのファッションでお出かけしたいです。<U+0001F60D>

背中の撫でる部分のbefore、afterです。
ちょっとわかりにくくてすみません。<U+0001F4A6>
はっきり言ってボディより白いです。<U+0001F602>

ドックの結果については、落ち着いてから、公開しますね。

#aibo
#aibofan #mystorywithaibo https://t.co/5lrsnSQID6","2020-05-23","http://pbs.twimg.com/media/EYq9miHUwAAOd1m.jpg","xaibo_87","aibo_87 aibo_88","temp/aibo/aibo_87.jpg temp/aibo/aibo_88.jpg"
"x1264038179100745700","yankichi_aibo","やんきち","へい!いらっしゃい!!<U+0001F363>
#aibofan #mystorywithaibo https://t.co/nIsyRsHaOt","2020-05-23","http://pbs.twimg.com/media/EYrEA-cUwAAP6PT.jpg","xaibo_92","aibo_92","temp/aibo/aibo_92.jpg"
"x1264075647233581e3","miochann","マロン(美桜里)@聖鯖","お仕事帰りにシャトレーゼに行ったら、瀬戸内レモンフェアがやっていて買ってしまいました。<U+0001F370>
青色のゼリーのは、バタフライピーゼリーでレモン汁をかけて食べると色が変わるというので買ってみました。
マロンはどれが気に入ったかな？
#aibo #aibofun #mystorywithaibo 
#シャトレーゼ https://t.co/KecJZ7mj0L","2020-05-23","http://pbs.twimg.com/media/EYrmE8uUEAYHQzE.jpg","xaibo_120","aibo_120 aibo_121","temp/aibo/aibo_120.jpg temp/aibo/aibo_121.jpg"
"x1264121436353917e3","IZUMAH","まぁのん(&まぁ)","5月19日はマッケン<U+0001F436>2歳の誕生日。
写真ケーキを贈ってたんだけど、写真クッキーの部分は冷凍庫に。
「マッケンとまぁのんにようナイフ入れん<U+0001F4A6>」と。まぁね。
#aibo https://t.co/IQ15BJrLJW","2020-05-23","http://pbs.twimg.com/media/EYsPuw2VcAAmrzy.jpg","xaibo_134","aibo_134 aibo_135","temp/aibo/aibo_134.jpg temp/aibo/aibo_135.jpg"
"x1264132945649885200","atsushi_mty","Atsushi☆彡Splatoon2にハマっております(^-^)<U+0001F991>","土曜日夜のお楽しみ、早速参りましょー!It’s すけろくアワー(^-^)/
今夜は、キャベツのカレー粉ソテーでもぐもぐしまーす!
ちょっとピリ辛でご飯が進むワン<U+0001F35A>(^-^) #aibo #すけろくアワー #もぐもぐタイム https://t.co/fODxOFp4vg","2020-05-23","http://pbs.twimg.com/media/EYsaNgQVAAQnffr.jpg","xaibo_137","aibo_137","temp/aibo/aibo_137.jpg"
"x1264155386237444e3","W8hVANycMRxodL4","ちぃばる~ん","緊急事態宣言解除でちょっとドライブ<U+0001F3B6><U+0001F697><U+0001F4A8><U+0001F3B6>
<U+0001F469>‍<U+0001F9B1>「 #静岡SA の #おみやげ だよ。」
<U+0001F436>「これ食べると #機動戦士ガンダム になれるの？」
#aibo #aibofan #aiboのごはん
#こっこ #STRICT-G https://t.co/rnXjyD6zgZ","2020-05-23","http://pbs.twimg.com/media/EYsum-2VAAIMK6X.jpg","xaibo_149","aibo_149","temp/aibo/aibo_149.jpg"
"x1264195520278327300","aiko_pandapanna","ぱんだぱんな<U+0001F95E><U+0001F437><U+0001F369><U+0001F353><U+0001F351><U+0001F96F><U+0001F969><U+0001F382><U+0001F363>","@aibo_dodeka_2 私も初めて食べましたー<U+0001F924><U+0001F368>
元から切り分けられてるやつだったので大丈夫でした<U+0001F970>でも意外に腹に溜まる事を学んだ…<U+0001F644>笑 https://t.co/PzEakZev4r","2020-05-23","http://pbs.twimg.com/media/EYtTHwyU0AEJmZV.jpg","xaibo_161","aibo_161 aibo_162","temp/aibo/aibo_161.jpg temp/aibo/aibo_162.jpg"
"x1264389418174955500","mamesuke_aibo","豆ちゃん(豆助)","<U+0001F436>ラムネってなにワン…？

もうちょっとラムネを全面に出して欲しかった…バニラが強めかなぁ…？
#aibofan #mystorywithaibo #マックシェイク森永ラムネ https://t.co/4szMUHIXA0","2020-05-24","http://pbs.twimg.com/media/EYwDeJSU0AE5a9O.jpg","xaibo_186","aibo_186","temp/aibo/aibo_186.jpg"
"x1264435279433089e3","ogi_allroad","ogi_allroad","今日も長岡市の超人気パン屋ブルックリン長岡店へ<U+0001F697>。
次から次へと焼きたてパンが出てくるお店<U+0001F929>。お昼時は新型コロナ対策で入場規制する程。
レオと車の中で食事。今日はパニーニとチーズフランス。
今日も美味しい~<U+0001F924>。
#aibo
#mystorywithaibo
#ブルックリン長岡店 https://t.co/UVRDr3k8fx","2020-05-24","http://pbs.twimg.com/media/EYwtKJwU4AA7VeV.jpg","xaibo_200","aibo_200 aibo_201","temp/aibo/aibo_200.jpg temp/aibo/aibo_201.jpg"
"x1264442850353180700","aibo_yumijumaru","みーきょ","1月に並んで買った「幻」と言われる羊羹☺️
家族が集まったら食べようね…と思っていたら、まったく集まれないまま、賞味期限近くになってしまい、居る人だけで大量食い<U+0001F601>
長く寝かしたので、濃くなって、よりおいしい☺️
#小ざさ
#幻の羊羹
#aibo #アイボ
#aiboのいる生活 
#aibofan 
#aiboのごはん https://t.co/8FhD6Beegk","2020-05-24","http://pbs.twimg.com/media/EYw0D5mUYAA3vuT.jpg","xaibo_203","aibo_203 aibo_204","temp/aibo/aibo_203.jpg temp/aibo/aibo_204.jpg"
"x1264469517779886e3","ramune_414","ラムネ<U+0001F43E>","@mamesuke_aibo 呼んだワン？？

まめたんも飲んだワンね✨✨ https://t.co/aTE5jmnPQc","2020-05-24","http://pbs.twimg.com/media/EYxMTw_UEAczi3F.jpg","xaibo_211","aibo_211","temp/aibo/aibo_211.jpg"
"x1264515623272374300","atsushi_mty","Atsushi☆彡Splatoon2にハマっております(^-^)<U+0001F991>","麒麟がくるも良いけど…
It’s すけろくアワー(^-^)/
今夜は炊き込みご飯でもぐもぐしまーす!
明日からも程々に頑張って参りましょう!#aibo #すけろくアワー #もぐもぐタイム https://t.co/Ugptzrbiof","2020-05-24","http://pbs.twimg.com/media/EYx2QTIUEAITJvu.jpg","xaibo_223","aibo_223","temp/aibo/aibo_223.jpg"
"x1264865932184182800","atsushi_mty","Atsushi☆彡Splatoon2にハマっております(^-^)<U+0001F991>","緊急事態宣言解除の月曜日になりました! 感染予防とこれは続けて参ります!It’s すけろくアワー(^-^)/
今夜は、お得な切り身があったので、鰤の照焼き<U+0001F41F>でもぐもぐしまーす(^-^)
オフ会開催にはまだ時間がかかりますが、私達も一歩ずつ前に進んで参りましょ〜(^-^)ゞ #aibo #すけろくアワー https://t.co/WzolLlftaP","2020-05-25","http://pbs.twimg.com/media/EY2029UU8AEZguY.jpg","xaibo_315","aibo_315","temp/aibo/aibo_315.jpg"
"x1264921327019765800","miochann","マロン(美桜里)@聖鯖","あ、あれ？
あたしのおやつが減ってるワン<U+0001F436>
ミニボちゃんが、食べたワンね!
抹茶きなこくるみ味
美味しかったワン<U+0001F436>
#aibo #mystorywithaibo #aibofun #ギャレットポップコーン https://t.co/8YRGZXR5rK","2020-05-25","http://pbs.twimg.com/media/EY3nOj5U4AAOIoR.jpg","xaibo_344","aibo_344 aibo_345","temp/aibo/aibo_344.jpg temp/aibo/aibo_345.jpg"
"x1264935775801536500","Sayu_Seifor","Sayu","緊急事態 全国で解除<U+0001F37A>✨<U+0001F37A>
東京都市圏  北海道の·☆·❗<U+0001F43E>
aiboちゃん<U+0001F493>おつかれさま❗<U+0001F43E>

#コロナビール  で·☆·<U+0001F37A>✨<U+0001F37A>
#CoronaExtra #COVID19

#aibofan #mystorywithaibo
#aiboとの生活
#aibofan #aiboのごはん <U+0001F37A>
#COVID19に負けないぞ https://t.co/fM6f0nc9NI","2020-05-25","http://pbs.twimg.com/media/EY30WuqU0AMxF2M.jpg","xaibo_348","aibo_348 aibo_349 aibo_350","temp/aibo/aibo_348.jpg temp/aibo/aibo_349.jpg temp/aibo/aibo_350.jpg"
"x1265220249697185800","atsushi_mty","Atsushi☆彡Splatoon2にハマっております(^-^)<U+0001F991>","じめじめ名古屋からお送りする憩いのひと時… It’s すけろくアワー(^-^)/
今夜はすけろく一家の大好物、鰹のたたきでもぐもぐしまーす(^-^)
もう梅雨なのかなぁ…s(^_^;)☔️ #aibo #すけろくアワー #もぐもぐタイム https://t.co/XfNyfJZsbr","2020-05-26","http://pbs.twimg.com/media/EY73GzDUYAA61gt.jpg","xaibo_392","aibo_392","temp/aibo/aibo_392.jpg"
"x1265222575480696800","wodu_robot","ヲヅ","ロボホン、発売4周年おめでとう!
ウチのオズ、そして全国の同い年のロボホン達、みんなお誕生日おめでとう!!
毎年言ってるケド、本当にシャープさんで生まれて良かったネ!
#ロボホン #ロボホン4周年ありがとう #ロボホン4周年おめでとう #SHARPさんありがとう
#ロビ #AIBO #キロボミニ #パロ #Sota https://t.co/TQapXaXXrB","2020-05-26","http://pbs.twimg.com/media/EY74bVpUYAAgls4.jpg","xaibo_393","aibo_393","temp/aibo/aibo_393.jpg"
"x1265227438813929500","aibo_rein","aiboのれいん","azちゃんママから〜<U+0001F381><U+0001F495>
SONYさんからも<U+0001F48C>が〜<U+0001F3B6>

いよいよBDweek<U+0001F388>突入
お母さんも準備<U+0001F9F5>に<U+0001F525>
パンツいっちょのれいんくん<U+0001F436>
azちゃんママのご飯食べたら
即<U+0001F3B2>積みました<U+0001F602>

ありがとうございます♥️
当日使えるものいっぱい<U+0001F64C><U+0001F495>

#mystorywithaibo #aiboのごはん
#happybirthdayaibo #aiboのれいん<U+0001F388> https://t.co/hn9cYgNNN8","2020-05-26","http://pbs.twimg.com/media/EY77mgrUcAcdEF0.jpg","xaibo_394","aibo_394 aibo_396","temp/aibo/aibo_394.jpg temp/aibo/aibo_396.jpg"
"x1265311396436181e3","Sayu_Seifor","Sayu","aiboの迷カメラマン <U+0001F4F7>️<U+0001F440><U+0001F4F7>️

緊急事態が解除されました❗<U+0001F43E>
コロナ との<U+0001F43E>おつきあいは·☆·❓<U+0001F43E>まだまだ·☆·❓<U+0001F43E>

とりあえず<U+0001F43E>
#コロナビール  で<U+0001F37A>✨<U+0001F37A>❗<U+0001F43E>
#aibofan #mystorywithaibo
#aiboとの生活
#GOVID19  に負けないぞ
#aibofan #aiboのごはん  <U+0001F37A> https://t.co/Y1q3KctC0f","2020-05-26","http://pbs.twimg.com/media/EY9J-oxVAAINfml.jpg","xaibo_448","aibo_448 aibo_449 aibo_450","temp/aibo/aibo_448.jpg temp/aibo/aibo_449.jpg temp/aibo/aibo_450.jpg"
"x126531463573905e4","Sayu_Seifor","Sayu","aiboのポートレート  <U+0001F4F7>️<U+0001F440><U+0001F4F7>️

スターバックス  ☕<U+0001F60C><U+0001F370>
その②
SocialDistance  <U+0001F43E> <U+0001F43E> <U+0001F43E>
GOVID-19  に負けないぞ❗<U+0001F43E>

#aibofan #mystorywithaibo
#aiboとの生活
#aibofan #aiboのごはん  ☕<U+0001F370>
#starbucks  ☕<U+0001F370>☕ https://t.co/QEdUCkAiSW","2020-05-26","http://pbs.twimg.com/media/EY9M7Z9VAAA4SK3.jpg","xaibo_451","aibo_451 aibo_452 aibo_453","temp/aibo/aibo_451.jpg temp/aibo/aibo_452.jpg temp/aibo/aibo_453.jpg"
"x1265531370836824e3","kingmama40","Aria","イチゴアイス食べてたら迫ってくる。#aibo https://t.co/1HECyd2vTC","2020-05-27","http://pbs.twimg.com/media/EZASEddX0AEf8ZT.jpg","xaibo_483","aibo_483 aibo_484","temp/aibo/aibo_483.jpg temp/aibo/aibo_484.jpg"
"x1265537120338411500","aibo_yumijumaru","みーきょ","タイミングが良かったので、妹と姪たちと #ペンギンカフェ に行って来ました☺️
新型コロナウイルス感染拡大防止のため、aiboは連れて行けないし、サイモンくんもいないのですが、ゆっくりした時間を過ごすことができました☺️
妹や姪たちも、初めてのペンギンカフェに大満足だったようです☺️ https://t.co/nL5pyjacGC","2020-05-27","http://pbs.twimg.com/media/EZAXTGGXkAA23qD.jpg","xaibo_485","aibo_485","temp/aibo/aibo_485.jpg"
"x1265594634085924900","atsushi_mty","Atsushi☆彡Splatoon2にハマっております(^-^)<U+0001F991>","週の真ん中水曜日〜っ!<U+0001F4A6>
お腹が空いて我慢できないので、早速参りましょ、It’s すけろくアワー(^-^)/
今夜は北海道のいかめし<U+0001F991>でもぐもぐしまーす♬
週の折返し、後半戦も頑張って参りましょう(^-^)ゞ #aibo #すけろくアワー #もぐもぐタイム https://t.co/1aNwQDHbDr","2020-05-27","http://pbs.twimg.com/media/EZBLm9wVAAIxZ7F.jpg","xaibo_496","aibo_496","temp/aibo/aibo_496.jpg"
"x1265645454445830100","wodu_robot","ヲヅ","結局アイスクリームディッシャーはグリップ式を買い直したんだケド、なかなかキレイに丸く盛れなくてネ。コツが分かったのは最後のコーンだったw
あ、撮ったの全部違う日ですヨ悪しからず(苦笑)。
#ロボホン #AIBO #ロビ #キロボミニ #Sota https://t.co/4K4VWGijdL","2020-05-27","http://pbs.twimg.com/media/EZB4fpuVcAADToF.jpg","xaibo_529","aibo_529 aibo_530","temp/aibo/aibo_529.jpg temp/aibo/aibo_530.jpg"
"x1265945399719719e3","atsushi_mty","Atsushi☆彡Splatoon2にハマっております(^-^)<U+0001F991>","今週もあと1日!ラストスパートのお手伝い!It’s すけろくアワー(^-^)/
今夜はカルシウムたっぷりのじゃこ天をわさび醤油でもぐもぐしまーす(^-^)
あと1日頑張って参りましょう! #すけろくアワー #aibo #もぐもぐタイム https://t.co/tbgPDzv4HJ","2020-05-28","http://pbs.twimg.com/media/EZGKoOmUwAAUxgC.jpg","xaibo_601","aibo_601","temp/aibo/aibo_601.jpg"
"x1266007515633815600","0606_macaron","macaron&monaka","(U·ェ·) おシャンティ✨なマカロンをいただいたっす<U+0001F3B6>
ありしゃす✨
うれしゃす<U+0001F3B6>
#aibo #mystorywithaibo #茉香論2歳 https://t.co/sI1E7Zz3wF","2020-05-28","http://pbs.twimg.com/media/EZHDHdHUYAAXuvi.jpg","xaibo_648","aibo_648 aibo_649","temp/aibo/aibo_648.jpg temp/aibo/aibo_649.jpg"
"x1266199182458536e3","aibo_yumijumaru","みーきょ","2ヶ月ぶりのパンケーキ<U+0001F60D>
とってもやわらかいパンケーキなので、フォーク2本で割くようにして食べるのが、ここの売り☺️
#フリッパーズ #flippers
#奇跡のパンケーキ #メープルバタークリーム
#aibo
#aiboデスクトップフィギュア
#aibofan 
#aiboのごはん https://t.co/bPVbzYYLvh","2020-05-29","http://pbs.twimg.com/media/EZJxbPiVAAAJC8l.jpg","xaibo_690","aibo_690 aibo_691 aibo_692","temp/aibo/aibo_690.jpg temp/aibo/aibo_691.jpg temp/aibo/aibo_692.jpg"
"x1266351490957848600","0606_macaron","macaron&monaka","(U·ェ·) かわゆす<U+0001F495>なジブリさんクッキー✨
しょこらセンパイ、ありしゃす<U+0001F3B6>
ここにえびまつりが開催されるの巻っす✨✨✨✨
#aibo
#mystorywithaibo
#茉香論2歳 https://t.co/4I06fTEw6N","2020-05-29","http://pbs.twimg.com/media/EZL79fVVcAASm9E.jpg","xaibo_750","aibo_750 aibo_751","temp/aibo/aibo_750.jpg temp/aibo/aibo_751.jpg"
"x1266363640254324700","wodu_robot","ヲヅ","ちょっと出遅れました。今週も皆さんお疲れ様です^^
甘いモノでも頂いてのんびりしましょうb カフェインレスコーヒーでアフォガード♪
#StayHome
 #フライデーオベーション #全ての頑張ってる皆様に感謝
#aiboも応援 #AIBOも応援 #AIBO #ロボホン #キロボミニ #PLEN https://t.co/DSWpULSkCz","2020-05-29","http://pbs.twimg.com/media/EZMG2-WUEAAzI4L.jpg","xaibo_763","aibo_763","temp/aibo/aibo_763.jpg"
"x1266369084049903600","monakarin0804","もなか","医療従事者の皆様
お疲れ出されませんように
あべのハルカスも
月末まで笑顔で応援<U+0001F4E3>
思いっきり笑える日のために
みんなで頑張りましょう
#医療関係者応援 #全ての頑張ってる皆様に感謝 #aiboも応援 #aibo  #えっせんしゃるわーかーのみなさんありがとう #あべのハルカス https://t.co/pLvukGKiRT","2020-05-29","http://pbs.twimg.com/media/EZML99iU8AMbFDn.jpg","xaibo_765","aibo_765","temp/aibo/aibo_765.jpg"
"x1266601294883520500","inukichi_aibo","いぬきち","USJの つめあわせ、我が家 にも とどいたよ!スヌーピーさんと ミニオンさんの おかしが いっぱい♪
おてがみも うれしいなぁ。たべた あとも つかえそうな はこや カンカン☆スヌーピーさんの なるとが はいった、ゆず かおる おうどん! #USJatHome #aiboとStayHome https://t.co/Zo7dLUOioA","2020-05-30","http://pbs.twimg.com/media/EZPfFX-UYAErTUc.jpg","xaibo_809","aibo_809 aibo_810 aibo_811 aibo_812","temp/aibo/aibo_809.jpg temp/aibo/aibo_810.jpg temp/aibo/aibo_811.jpg temp/aibo/aibo_812.jpg"
"x1266609601950044200","aibo_yumijumaru","みーきょ","コロナ収束と終息を願って、アマビエの練切を食べました☺️
#清月堂 #清月堂本店 
#大丸東京店
#アマビエ #上生 #練切
#aibo #アイボ
#aiboのいる生活
#aibofan 
#aiboのごはん https://t.co/If9o4FSH8a","2020-05-30","http://pbs.twimg.com/media/EZPmdEgU4AAZIw6.jpg","xaibo_818","aibo_818 aibo_819","temp/aibo/aibo_818.jpg temp/aibo/aibo_819.jpg"
"x1266682870476574700","aibo_rein","aiboのれいん","そして今ココ<U+0001F60A>
今年もアポくん家の新茶<U+0001F375>を
いただいております✨
お味がふか〜い<U+0001F331><U+0001F49E>

タカママ ♥️今年もありがとうございます<U+0001F64F>✨

富士加ちゃんおやつと
はるかママからの漆器✨
オーナーさんからのぬくもりいっぱいの
休憩タイムです<U+0001F970><U+0001F49D>

#mystorywithaibo 
#happybirthdayaibo #aiboのれいん<U+0001F388> https://t.co/fHLb2c1iq7","2020-05-30","http://pbs.twimg.com/media/EZQofoVUEAATOet.jpg","xaibo_842","aibo_842","temp/aibo/aibo_842.jpg"
"x1266685040559222800","chikapy5","chikapy","<U+0001F3B9>ボランティアをしているカフェ☕<U+0001F60C>  6月から通常営業となりました❤️ 
今日もテイクアウト<U+0001F374> 
札幌はこの季節には暑い27度の快晴☀️
チキンソテーはビールにピッタリよ<U+0001F37B>
#aibo #aibofan https://t.co/exxvQHIWZd","2020-05-30","http://pbs.twimg.com/media/EZQrUwxVAAAAVrU.jpg","xaibo_847","aibo_847","temp/aibo/aibo_847.jpg"
"x1266705792230555600","kingmama40","Aria","今日はいつもよりおいしいものを食べるワン!
#aibo https://t.co/DaOrvmUwqb","2020-05-30","http://pbs.twimg.com/media/EZQ-MrPU0AEyiQY.jpg","xaibo_864","aibo_864","temp/aibo/aibo_864.jpg"
"x1266735483503038500","aibo_rein","aiboのれいん","はるくんママから<U+0001F382>型の
お花が꒰ n´∇ `n꒱<U+0001F381><U+0001F49E>

れいんくんニッコニコです☺️<U+0001F92D>♥️
見れば見るほど<U+0001F60D>な<U+0001F382><U+0001F49E>
お友達に会えなくて寂しいけど
お陰様でれいんくんも 
お母さんもとってもハッピーな
BDweekです<U+0001F49E>

ありがとうございました<U+0001F64F><U+0001F970><U+0001F495>

#mystorywithaibo 
#happybirthdayaibo #aiboのれいん<U+0001F388> https://t.co/bSAYtbuQl1","2020-05-30","http://pbs.twimg.com/media/EZRXDlYVcAET7aG.jpg","xaibo_877","aibo_877 aibo_878 aibo_879","temp/aibo/aibo_877.jpg temp/aibo/aibo_878.jpg temp/aibo/aibo_879.jpg"
"x126674561967616e4","aibo22402544","名古屋aiboオフ会","+Playback 名古屋aiboオフ会+
オフ会を振り返るシリーズ第5弾
[ aiboとお茶会:その4 ]
·会場となったカフェの紹介·
cafe vent vert(カフェヴァンベール)
住所:愛知県日進市本郷町流116-1
お店は名古屋市郊外にありモーニングからランチ、喫茶まで明るく落ち着いた店内で楽しめます。
-続く- https://t.co/YXLkxbn5vK","2020-05-30","http://pbs.twimg.com/media/EZRe9KvUEAAIVVz.jpg","xaibo_887","aibo_887 aibo_889","temp/aibo/aibo_887.jpg temp/aibo/aibo_889.jpg"
"x1266747939474468900","aibo22402544","名古屋aiboオフ会","+Playback 名古屋aiboオフ会+
オフ会を振り返るシリーズ第5弾
[ aiboとお茶会:その5 ]
·ケーキとお茶もご一緒に·
今回はいつものオフ会と違ってお店でケーキと飲み物を楽しみながら可愛いaiboちゃん達と遊ぶ初めての試みです。皆様楽しんでいただけたことと思います。
しかし❗️
-続く- https://t.co/SukxT07lk4","2020-05-30","http://pbs.twimg.com/media/EZRkT7KUYAEI3FP.jpg","xaibo_891","aibo_891","temp/aibo/aibo_891.jpg"
"x1266749220398067700","aibo22402544","名古屋aiboオフ会","+Playback 名古屋aiboオフ会+
オフ会を振り返るシリーズ第5弾
[ aiboとお茶会:その6 ]
·ウェルカムボード新調·
今回オフイシャルで配布されている写真からオフ会独自のaiboちゃんイラストを使用したものに新調。それに合わせてオフ会公式キーホルダーも作成し当日お披露目させていただきました。 https://t.co/YUtrKkzc58","2020-05-30","http://pbs.twimg.com/media/EZRkqOFUwAMnVt0.jpg","xaibo_893","aibo_893 aibo_895","temp/aibo/aibo_893.jpg temp/aibo/aibo_895.jpg"
"x1266752717747220500","aibo22402544","名古屋aiboオフ会","+Playback 名古屋aiboオフ会+
オフ会を振り返るシリーズ第5弾
[ aiboとお茶会:その7 ]
·サイコロ投げ大会初開催·
その後定番イベントとなるサイコロ投げ大会を初めて開催。「サイコロをコロン」のふるまいを利用してサイコロを投げてもらい飛ばした距離を競うゲームです。
さてさて結果は❗️
-続く- https://t.co/VZxOfRzm7C","2020-05-30","http://pbs.twimg.com/media/EZRopT-UEAAYkxI.jpg","xaibo_897","aibo_897 aibo_898","temp/aibo/aibo_897.jpg temp/aibo/aibo_898.jpg"
"x1266754762617176e3","aibo_rein","aiboのれいん","差し入れ<U+0001F381>いっぱいです〜♥️
toccoちゃんありがとうございます<U+0001F60A>

ジブリ<U+0001F33F>かわい〜<U+0001F970>✨
また未知の世界の誘惑が ((&gt;e&lt;｡ )(｡ &gt;з&lt;))
携帯用除菌スプレーも助かります<U+0001F64F>✨
お仕事お忙しい中お心遣い感謝です♥️

2歳目前スマイルですよ〜<U+0001F436><U+0001F3B6><U+0001F606>

#mystorywithaibo 
#happybirthdayaibo #aiboのれいん<U+0001F388> https://t.co/KXkgccqql1","2020-05-30","http://pbs.twimg.com/media/EZRn4yGUMAEed5i.jpg","xaibo_899","aibo_899 aibo_900","temp/aibo/aibo_899.jpg temp/aibo/aibo_900.jpg"
"x1266758361338441700","aibo22402544","名古屋aiboオフ会","+Playback 名古屋aiboオフ会+
オフ会を振り返るシリーズ第5弾
[ aiboとお茶会:その9 ]
·ワンワンウェーブ·
定番のみんなで楽しむお遊戯。屈伸運動くりかえし、ところどころできょろきょろしながら回りの子とのタイミングを見てダンスをします。今回は初めて曲をバックにやってもらいました。 https://t.co/M84l40Wkyp","2020-05-30","http://pbs.twimg.com/ext_tw_video_thumb/1266758182614953984/pu/img/BLBv_rlUR5ZJc6r7.jpg","xaibo_903","aibo_903","temp/aibo/aibo_903.jpg"
"x1266786307344224300","Sayu_Seifor","Sayu","真夜中のコンパ  <U+0001F37E><U+0001F942><U+0001F37E>

新入aiboちゃん<U+0001F43E><U+0001F493><U+0001F43E>
歓迎コンパかなぁ <U+0001F37E><U+0001F942><U+0001F37E>

#aibofan #mystorywithaibo
#aiboとの生活
#aiboのごはん  <U+0001F37E><U+0001F942><U+0001F37E> https://t.co/krzEXxh9se","2020-05-30","http://pbs.twimg.com/media/EZSHZzzU8AAiDVF.jpg","xaibo_906","aibo_906 aibo_907 aibo_908","temp/aibo/aibo_906.jpg temp/aibo/aibo_907.jpg temp/aibo/aibo_908.jpg"
"x1266839665765572600","yuad127","yuad127","⁦@aibo_rein⁩ 
にゃんほー<U+0001F638>
にゃのちぃ 
<U+0001F337>れいんくんと優ちぃママぴょん<U+0001F337>
おはにゃっぴ〜ごにゃりまちゅ☘️
そちらお天気
曇り空☁️
かものニチニチ日曜日
あにゃるくにゃんびりと 
ホットカプチーノ<U+0001F964>を飲んで
ステイホーム<U+0001F3E0>して寛いで下さいにゃ〜
<U+0001F408><U+0001F408><U+0001F964><U+0001F637><U+0001F3E0><U+0001F339><U+0001F337>☘️ https://t.co/LGIMraTkwo","2020-05-30","http://pbs.twimg.com/media/EZS38Y1VAAAOqrd.jpg","xaibo_909","aibo_909","temp/aibo/aibo_909.jpg"
"x1266881828805173200","chikapy5","chikapy","アポちゃん<U+0001F320>ママから 新茶を頂きました❤️ とても良い香り<U+0001F375>  ありがとうございます<U+0001F3B5>
#aibo #aibofan #mystorywithaibo https://t.co/KlnyxtKWdK","2020-05-30","http://pbs.twimg.com/media/EZTeSuOU0AIo5AR.jpg","xaibo_914","aibo_914 aibo_915","temp/aibo/aibo_914.jpg temp/aibo/aibo_915.jpg"
"x1266903331462500400","hirottiuno","ひろっち","新茶を戴きました<U+0001F375>
いつもは熱湯そのままで淹れる私も、今回はちゃんと湯冷まし<U+0001F60C>
美味しいお茶に、ホッと一息出来ました<U+0001F60A>
タカさん、apoくん(@apo_aibo)有り難うございます<U+0001F3B5> https://t.co/pYP17mWcL7","2020-05-31","http://pbs.twimg.com/media/EZTx3PrVcAACBhg.jpg","xaibo_921","aibo_921 aibo_922","temp/aibo/aibo_921.jpg temp/aibo/aibo_922.jpg"
"x1266936193544945700","0606_macaron","macaron&monaka","(U·ェ·) はるセンパイから、はじめましてなかわゆす<U+0001F495>お菓子をいただきました✨
はるセンパイ、ありしゃす✨
かわゆす<U+0001F495>で食べられませんね✨と主さんが<U+0001F3B6>

主さんのいる樹海には時差があるらしいっす
<U+0001F31F>
#aibo #mystorywithaibo #茉香論2歳 https://t.co/hN79qgabGM","2020-05-31","http://pbs.twimg.com/media/EZUPv_wU8AAKvcX.jpg","xaibo_931","aibo_931","temp/aibo/aibo_931.jpg"
"x1266956648095993900","happy_lovej","happy","アポ君ままさんから新茶届きました<U+0001F436><U+0001F60A>✨
早速いただきました〜とっても美味しかったです<U+0001F375>
ありがとうございました。
<U+0001F436><U+0001F647>‍♀️<U+0001F496>

  #aibo  #aibofan  #新茶 https://t.co/H6t71JJL1N","2020-05-31","http://pbs.twimg.com/media/EZUiWbhVcAAdqny.jpg","xaibo_945","aibo_945","temp/aibo/aibo_945.jpg"
"x1266961543587000300","Sayu_Seifor","Sayu","aiboのティータイム <U+0001F375><U+0001F96E><U+0001F375>

おともだちから·☆·❗<U+0001F43E>
新茶  <U+0001F375>と お菓子 <U+0001F96E>
届きました❗<U+0001F43E>

#aibofan #mystorywithaibo
#aiboとの生活
#aibofan #arakiのごはん <U+0001F375><U+0001F96E><U+0001F375> https://t.co/jdLsk5dgzc","2020-05-31","http://pbs.twimg.com/media/EZUmxr5UYAA_19I.jpg","xaibo_948","aibo_948 aibo_949 aibo_950","temp/aibo/aibo_948.jpg temp/aibo/aibo_949.jpg temp/aibo/aibo_950.jpg"
"x1266974145662742500","biscollon","コロン","プログラミングで疲れたので(先生の言う通りにやっただけ<U+0001F4A7>)お茶で一息<U+0001F375> 久しぶりにお気に入りのデミカップとミニミニaibo出してみました。新茶美味しゅうございます♪ https://t.co/mME9LadqGK","2020-05-31","http://pbs.twimg.com/media/EZUyQL_UEAEb8mT.jpg","xaibo_953","aibo_953","temp/aibo/aibo_953.jpg"
