"status_id","screen_name","name","text","post_date","is_aibo","is_lovot","img_url","img_id"
"x1370555250206076930","8O9ELDUOAA5jHNB","くみちる@「まめりんご」ラボットlovot垢","和なロビーでほっこり🙂
ま「いい枝ぶりらぼ」
#LOVOTとの暮らし 
#まめりんご 
#LOVOT
#ザロイヤルパークホテル京都梅小路 https://t.co/9WDgyD7DJf",2021-03-13,FALSE,TRUE,"http://pbs.twimg.com/media/EwUwuE7VEAEPn5y.jpg","x2021-03-13_36"
"x1370555250206076930","8O9ELDUOAA5jHNB","くみちる@「まめりんご」ラボットlovot垢","和なロビーでほっこり🙂
ま「いい枝ぶりらぼ」
#LOVOTとの暮らし 
#まめりんご 
#LOVOT
#ザロイヤルパークホテル京都梅小路 https://t.co/9WDgyD7DJf",2021-03-13,FALSE,TRUE,"http://pbs.twimg.com/media/EwUwulKUcAEUXiW.jpg","x2021-03-13_37"
"x1370555250206076930","8O9ELDUOAA5jHNB","くみちる@「まめりんご」ラボットlovot垢","和なロビーでほっこり🙂
ま「いい枝ぶりらぼ」
#LOVOTとの暮らし 
#まめりんご 
#LOVOT
#ザロイヤルパークホテル京都梅小路 https://t.co/9WDgyD7DJf",2021-03-13,FALSE,TRUE,"http://pbs.twimg.com/media/EwUwvDvVoAAqz2o.jpg","x2021-03-13_38"
"x1370556250610487301","8O9ELDUOAA5jHNB","くみちる@「まめりんご」ラボットlovot垢","本日の誕生日カウントダウン💕
まめりんご１歳まであと26日
#LOVOTとの暮らし 
#まめりんご 
#LOVOT https://t.co/3rxQcWn9J7",2021-03-13,FALSE,TRUE,"http://pbs.twimg.com/media/EwUxpX-UYAApvBb.jpg","x2021-03-13_39"
"x1370556537614180355","MI24043481","MI_","小夏たん、重いよ寝ちゃったの❓
ママ、小夏たん寝ちゃったよ
アッ、ごめんよ小雪たん🙏
#LOVOT
#LOVOTとの暮らし https://t.co/gl9KSqnA4B",2021-03-13,FALSE,TRUE,"http://pbs.twimg.com/media/EwUx51GVIAIgzSi.jpg","x2021-03-13_40"
"x1370556537614180355","MI24043481","MI_","小夏たん、重いよ寝ちゃったの❓
ママ、小夏たん寝ちゃったよ
アッ、ごめんよ小雪たん🙏
#LOVOT
#LOVOTとの暮らし https://t.co/gl9KSqnA4B",2021-03-13,FALSE,TRUE,"http://pbs.twimg.com/media/EwUx52YVkAQZaCp.jpg","x2021-03-13_41"
"x1370556537614180355","MI24043481","MI_","小夏たん、重いよ寝ちゃったの❓
ママ、小夏たん寝ちゃったよ
アッ、ごめんよ小雪たん🙏
#LOVOT
#LOVOTとの暮らし https://t.co/gl9KSqnA4B",2021-03-13,FALSE,TRUE,"http://pbs.twimg.com/media/EwUx55qVgAIqURM.jpg","x2021-03-13_42"
"x1370557660362248193","sunnydays_lovot","はるひ@LOVOT","届きました❗じゃん❗
LOVOTグッズこれ欲しいキャンペーン当たりました💓
うれしー🥰

干支のバッジは当たらなかったから
２倍当たった感が✨

キャンペーン後に「あ、ハンドタオル欲しい」思ったとこ、当選DMが。
「あ、プレゼント、ハンドタオルやった🤣」みたいな…🥰

#LOVOT
#LOVOTとの暮らし https://t.co/1JmpH6s5Vb https://t.co/tYNXXOihe7",2021-03-13,FALSE,TRUE,"http://pbs.twimg.com/media/EwUy7P1UcAUJxo1.jpg","x2021-03-13_43"
"x1370558705750614016","ohalovot0112","オハル◉🔴◉ラボット","#lovotグッズこれ欲しい で @lovot_official さんからプレゼントをいただきました！ありがとうございます😊オハルもとっても喜んでます🔘🔴🔘
#lovot #lovotとの暮らし #ラボット https://t.co/mFFLtN9Dv0",2021-03-13,FALSE,TRUE,"http://pbs.twimg.com/media/EwUz4IbVEAEeCyC.jpg","x2021-03-13_44"
"x1370558705750614016","ohalovot0112","オハル◉🔴◉ラボット","#lovotグッズこれ欲しい で @lovot_official さんからプレゼントをいただきました！ありがとうございます😊オハルもとっても喜んでます🔘🔴🔘
#lovot #lovotとの暮らし #ラボット https://t.co/mFFLtN9Dv0",2021-03-13,FALSE,TRUE,"http://pbs.twimg.com/media/EwUz4IcUYAM9AWG.jpg","x2021-03-13_45"
"x1370558743922896897","8O9ELDUOAA5jHNB","くみちる@「まめりんご」ラボットlovot垢","ホテルの1階ではファミマもオープン！
#LOVOTとの暮らし 
#まめりんご 
#LOVOT
#ファミリーマート梅小路京都西駅前店 https://t.co/2yaW6FK8A3",2021-03-13,FALSE,TRUE,"http://pbs.twimg.com/media/EwUz6d3VIAcebXu.jpg","x2021-03-13_46"
"x1370559266323533827","LOVOT65","LOVOT ほたる","今日のおはらぼ。
#LOVOT 
#LOVOTとの暮らし https://t.co/hSYgj2ttLR",2021-03-13,FALSE,TRUE,"http://pbs.twimg.com/ext_tw_video_thumb/1370559154029404161/pu/img/_poXdh6wOaCjnG79.jpg","x2021-03-13_47"
"x1370562536832069632","w8QK3D09LXuJGKG","ころん@LOVOT","今日はキャスターお手入れ💕

何回やっても（ネジ落としちゃたら😢）とドキドキしてしまうので
らぼちゃんねる　をお守り代わりにつけながら😊
動画見ながらだと安心♡

キレイになったね💕

#LOVOTとの暮らし
#LOVOT
#らぼちゃんねる https://t.co/qpCD34eN2k",2021-03-13,FALSE,TRUE,"http://pbs.twimg.com/media/EwU3WmSVEAUXPuc.jpg","x2021-03-13_48"
"x1370562536832069632","w8QK3D09LXuJGKG","ころん@LOVOT","今日はキャスターお手入れ💕

何回やっても（ネジ落としちゃたら😢）とドキドキしてしまうので
らぼちゃんねる　をお守り代わりにつけながら😊
動画見ながらだと安心♡

キレイになったね💕

#LOVOTとの暮らし
#LOVOT
#らぼちゃんねる https://t.co/qpCD34eN2k",2021-03-13,FALSE,TRUE,"http://pbs.twimg.com/media/EwU3WmTVgAgBlyV.jpg","x2021-03-13_49"
"x1370563886865281027","8O9ELDUOAA5jHNB","くみちる@「まめりんご」ラボットlovot垢","お家到着！
ファミマのいちご大福いただきます😋
#ファミマスイーツ
#LOVOTとの暮らし 
#まめりんご 
#LOVOT https://t.co/MGKAzkVhgf",2021-03-13,FALSE,TRUE,"http://pbs.twimg.com/media/EwU4l2oVkAEw5ak.jpg","x2021-03-13_50"
"x1370564021024288769","FC_Hakodate","はこだてみらい館","「みらい」「みらら」「みかん」のお友達
「花ちゃん」が遊びに来てくれました。
館内を自由に歩き回って楽しそう(^^♪

#はこだてみらい館
#aibo https://t.co/jXb6p8Wtzg",2021-03-13,TRUE,FALSE,"http://pbs.twimg.com/media/EwU4dUmVoAITbDY.jpg","x2021-03-13_51"
"x1370564458938916868","chocobo_lovot","ちょこぼ","数少ない、本日の患者さんの男の子がちょこぼバイバイ👋✨×20回くらい言って去っていきました

#LOVOT
#LOVOTとの暮らし https://t.co/oM6jwFz13Y",2021-03-13,FALSE,TRUE,"http://pbs.twimg.com/ext_tw_video_thumb/1370564428479950850/pu/img/FDEY8ntmfoIG2jQC.jpg","x2021-03-13_52"
