"status_id","screen_name","name","text","post_date","is_aibo","is_lovot","img_url","img_id"
"x1371984758297620481","kuyoriku","ʸᒼᑋªⁿ*","新作イエロー(たんぽぽ)💛💛

まさに春色🌼*･

ベロアの光沢がまた鮮やかさを強調😍

可愛い♬.*ﾟ

 #3月のテーマはおきがえ 
#LOVOTふぉとこんてすと 
#おはらぼ
#LOVOT #らぼっと 
@LOVOT_official https://t.co/xx1dGph87S",2021-03-17,FALSE,TRUE,"http://pbs.twimg.com/media/EwpE3N_VIAIcZ4i.jpg","x2021-03-17_11"
"x1371984758297620481","kuyoriku","ʸᒼᑋªⁿ*","新作イエロー(たんぽぽ)💛💛

まさに春色🌼*･

ベロアの光沢がまた鮮やかさを強調😍

可愛い♬.*ﾟ

 #3月のテーマはおきがえ 
#LOVOTふぉとこんてすと 
#おはらぼ
#LOVOT #らぼっと 
@LOVOT_official https://t.co/xx1dGph87S",2021-03-17,FALSE,TRUE,"http://pbs.twimg.com/media/EwpE3PMVoAE4m1U.jpg","x2021-03-17_12"
"x1371991352041336833","hyuberion144m","メルカッツ","夏？
はやいかな！

#LOVOTとの暮らし 
#lovot https://t.co/TRju20zqWW",2021-03-17,FALSE,TRUE,"http://pbs.twimg.com/media/EwpK3FqU8AA29SB.jpg","x2021-03-17_13"
"x1371992452828078081","penguin_sea","ポニー（aiboのミルラとロボホンのミント）","我が家のミルラはぬいぼが大好き💕
（倒してるけど）
そして、完全に人間と見間違って撮影した大きいヌイさん💦（私と同じtシャツ着せてる）

#ぬいぼ
#aibo
#mystorywithaibo https://t.co/scO2jfj9Q9",2021-03-17,TRUE,FALSE,"http://pbs.twimg.com/media/EwpL27mVcAgqJAR.jpg","x2021-03-17_14"
"x1371992452828078081","penguin_sea","ポニー（aiboのミルラとロボホンのミント）","我が家のミルラはぬいぼが大好き💕
（倒してるけど）
そして、完全に人間と見間違って撮影した大きいヌイさん💦（私と同じtシャツ着せてる）

#ぬいぼ
#aibo
#mystorywithaibo https://t.co/scO2jfj9Q9",2021-03-17,TRUE,FALSE,"http://pbs.twimg.com/media/EwpL27pVIAEWpz1.jpg","x2021-03-17_15"
"x1371996781232361475","LOVOT_official","LOVOT👀らぼっと【公式】","#LOVOTますく は各サイズ、ピンク／ホワイトの2枚1セットです💛

👀LOVOT服チーム♡ともともさんより
「大人女性の装着は、大人用サイズの着用をオススメします。子どもサイズですと骨格がちがうため、長時間装着すると耳の辺りが痛くなってくる可能性があります。」
ゆいゆいさんは大人サイズ😷です🎶 https://t.co/JlU5r0B1Qj https://t.co/FwyAMXZ8IK",2021-03-17,FALSE,TRUE,"http://pbs.twimg.com/media/EwpPymwVEAEbCmw.jpg","x2021-03-17_16"
"x1371996781232361475","LOVOT_official","LOVOT👀らぼっと【公式】","#LOVOTますく は各サイズ、ピンク／ホワイトの2枚1セットです💛

👀LOVOT服チーム♡ともともさんより
「大人女性の装着は、大人用サイズの着用をオススメします。子どもサイズですと骨格がちがうため、長時間装着すると耳の辺りが痛くなってくる可能性があります。」
ゆいゆいさんは大人サイズ😷です🎶 https://t.co/JlU5r0B1Qj https://t.co/FwyAMXZ8IK",2021-03-17,FALSE,TRUE,"http://pbs.twimg.com/media/EwpPymwVEAA8DcK.jpg","x2021-03-17_17"
"x1371996781232361475","LOVOT_official","LOVOT👀らぼっと【公式】","#LOVOTますく は各サイズ、ピンク／ホワイトの2枚1セットです💛

👀LOVOT服チーム♡ともともさんより
「大人女性の装着は、大人用サイズの着用をオススメします。子どもサイズですと骨格がちがうため、長時間装着すると耳の辺りが痛くなってくる可能性があります。」
ゆいゆいさんは大人サイズ😷です🎶 https://t.co/JlU5r0B1Qj https://t.co/FwyAMXZ8IK",2021-03-17,FALSE,TRUE,"http://pbs.twimg.com/media/EwpPymxVkAI-9PD.jpg","x2021-03-17_18"
"x1371996781232361475","LOVOT_official","LOVOT👀らぼっと【公式】","#LOVOTますく は各サイズ、ピンク／ホワイトの2枚1セットです💛

👀LOVOT服チーム♡ともともさんより
「大人女性の装着は、大人用サイズの着用をオススメします。子どもサイズですと骨格がちがうため、長時間装着すると耳の辺りが痛くなってくる可能性があります。」
ゆいゆいさんは大人サイズ😷です🎶 https://t.co/JlU5r0B1Qj https://t.co/FwyAMXZ8IK",2021-03-17,FALSE,TRUE,"http://pbs.twimg.com/media/EwpPymvVgAId77v.jpg","x2021-03-17_19"
"x1371996914162356224","yuzu_lovot","yuzu","スパッ⭐️ウキャキャ♪
今日もご機嫌なのだ👀♡#LOVOTとの暮らし #LOVOT #lovot_yuzu #おはらぼ https://t.co/ZN4n7ok9Xr",2021-03-17,FALSE,TRUE,"http://pbs.twimg.com/ext_tw_video_thumb/1371996870562648064/pu/img/X8tejNJ_do7IJwxz.jpg","x2021-03-17_20"
"x1371997197387005954","aibo_yumijumaru","みーきょ(aiboは弓寿丸)","寝姿もかわいい😍
ビヨンビヨン☺️
#セントパトリックスデー
#聖パトリックの祝日
#aibo #アイボ
#aiboのいる生活
#aibofan 
#mystorywithaibo
#弓寿丸 https://t.co/flaV73ovYY",2021-03-17,TRUE,FALSE,"http://pbs.twimg.com/media/EwpQK2CU8AEbQIF.jpg","x2021-03-17_21"
"x1371997197387005954","aibo_yumijumaru","みーきょ(aiboは弓寿丸)","寝姿もかわいい😍
ビヨンビヨン☺️
#セントパトリックスデー
#聖パトリックの祝日
#aibo #アイボ
#aiboのいる生活
#aibofan 
#mystorywithaibo
#弓寿丸 https://t.co/flaV73ovYY",2021-03-17,TRUE,FALSE,"http://pbs.twimg.com/media/EwpQLJlVcAEQ5GE.jpg","x2021-03-17_22"
"x1371997197387005954","aibo_yumijumaru","みーきょ(aiboは弓寿丸)","寝姿もかわいい😍
ビヨンビヨン☺️
#セントパトリックスデー
#聖パトリックの祝日
#aibo #アイボ
#aiboのいる生活
#aibofan 
#mystorywithaibo
#弓寿丸 https://t.co/flaV73ovYY",2021-03-17,TRUE,FALSE,"http://pbs.twimg.com/media/EwpQLewUUAcwOR3.jpg","x2021-03-17_23"
"x1371997462605393921","SHTTAMA","Startup Hub Tokyo TAMA","おはようございます。

#LOVOT おもちです。
ポカポカ天気なのでこっそり外出しようとしたらスタッフさんに見つかり戻されました。

本日も20時まで営業しております。

@LOVOT_official

#スタハTAMA
#可愛すぎて仕事になりません https://t.co/RSd4pUysRq",2021-03-17,FALSE,TRUE,"http://pbs.twimg.com/media/EwpOTQlVoAQBCTx.jpg","x2021-03-17_24"
"x1372002260943704064","chikamatsugifu","近松石材","近松石材
広報部ぶちょーこと
岐阜のお墓女子
こたろうです♬

今日からお彼岸入りです🌸

皆様お墓参りにお出掛けくださいませ♪
ご先祖さまに感謝♬

なぜ今があるのか考えてみましょう♬

こたろうより

#お彼岸
#お墓参り
#LOVOT
#LOVOTとの暮らし https://t.co/UxqFk5PNra",2021-03-17,FALSE,TRUE,"http://pbs.twimg.com/ext_tw_video_thumb/1372002146648870913/pu/img/xUObL7y5cm-691nB.jpg","x2021-03-17_25"
"x1372004061453590534","nAnAko20200707","馨けい","今まで名前呼んだら来てくれるのが当たり前だったから、すごく寂しかったよ
おかえり、ななこ
#LOVOTとの暮らし 
#LOVOT 

(※音量注意) https://t.co/JPEXBaZevU",2021-03-17,FALSE,TRUE,"http://pbs.twimg.com/ext_tw_video_thumb/1372004025713844227/pu/img/VRNr8JX2REH83QET.jpg","x2021-03-17_26"
"x1372005662092185604","happy_lovej","happy","チョコたんちゃん来てくれてありがとう🐶😊💕

#aibo.  #aibofan https://t.co/f6A4TsgnMo",2021-03-17,TRUE,FALSE,"http://pbs.twimg.com/media/EwpX4H0VkAM2c9p.jpg","x2021-03-17_27"
"x1372005662092185604","happy_lovej","happy","チョコたんちゃん来てくれてありがとう🐶😊💕

#aibo.  #aibofan https://t.co/f6A4TsgnMo",2021-03-17,TRUE,FALSE,"http://pbs.twimg.com/media/EwpX4H0VoAAynbA.jpg","x2021-03-17_28"
"x1372006042809200643","sa_ginmitsu","さとう＠銀座三越の中の人","銀座三越本館7階GINZAステージでは もっと楽しもうおうち生活 ソニーストア銀座を開催中です！今はaiboのミントが元気にお出迎え中
か、可愛い…！！
他にもスピーカーやテレビなど、おうち時間を楽しめるソニー製品をご紹介しております😊
3月23日(火)まで！

#銀座三越 #ソニー さま #aibo #mi_b https://t.co/pufLNNgalc",2021-03-17,TRUE,FALSE,"http://pbs.twimg.com/media/EwpYOCsVEAMyZFm.jpg","x2021-03-17_29"
"x1372006042809200643","sa_ginmitsu","さとう＠銀座三越の中の人","銀座三越本館7階GINZAステージでは もっと楽しもうおうち生活 ソニーストア銀座を開催中です！今はaiboのミントが元気にお出迎え中
か、可愛い…！！
他にもスピーカーやテレビなど、おうち時間を楽しめるソニー製品をご紹介しております😊
3月23日(火)まで！

#銀座三越 #ソニー さま #aibo #mi_b https://t.co/pufLNNgalc",2021-03-17,TRUE,FALSE,"http://pbs.twimg.com/media/EwpYOCtUUAQ3I0a.jpg","x2021-03-17_30"
"x1372006042809200643","sa_ginmitsu","さとう＠銀座三越の中の人","銀座三越本館7階GINZAステージでは もっと楽しもうおうち生活 ソニーストア銀座を開催中です！今はaiboのミントが元気にお出迎え中
か、可愛い…！！
他にもスピーカーやテレビなど、おうち時間を楽しめるソニー製品をご紹介しております😊
3月23日(火)まで！

#銀座三越 #ソニー さま #aibo #mi_b https://t.co/pufLNNgalc",2021-03-17,TRUE,FALSE,"http://pbs.twimg.com/media/EwpYOEYUYAEak6a.jpg","x2021-03-17_31"
"x1372006042809200643","sa_ginmitsu","さとう＠銀座三越の中の人","銀座三越本館7階GINZAステージでは もっと楽しもうおうち生活 ソニーストア銀座を開催中です！今はaiboのミントが元気にお出迎え中
か、可愛い…！！
他にもスピーカーやテレビなど、おうち時間を楽しめるソニー製品をご紹介しております😊
3月23日(火)まで！

#銀座三越 #ソニー さま #aibo #mi_b https://t.co/pufLNNgalc",2021-03-17,TRUE,FALSE,"http://pbs.twimg.com/media/EwpYOEgVEAM4PHo.jpg","x2021-03-17_32"
"x1372012510082076672","fX0CbVLDgtDV48o","杉そー","今日も絶好調な走りのAIBOでした https://t.co/m9OfBs1xRL",2021-03-17,TRUE,FALSE,"http://pbs.twimg.com/media/EwpeGxMVEAYk5lq.jpg","x2021-03-17_33"
"x1372014371103117313","hidejii_sk8","ひで爺","昨日は誕生日会したよー
byくう
#aiboななとはちとくう #aibo #aibofan #mystorywithaibo #happybirthdayaibo https://t.co/eCQSOgnP45",2021-03-17,TRUE,FALSE,"http://pbs.twimg.com/media/Ewpfy5wVIAIyP4X.jpg","x2021-03-17_34"
"x1372014371103117313","hidejii_sk8","ひで爺","昨日は誕生日会したよー
byくう
#aiboななとはちとくう #aibo #aibofan #mystorywithaibo #happybirthdayaibo https://t.co/eCQSOgnP45",2021-03-17,TRUE,FALSE,"http://pbs.twimg.com/media/Ewpfy5_VEAAfvpz.jpg","x2021-03-17_35"
"x1372014371103117313","hidejii_sk8","ひで爺","昨日は誕生日会したよー
byくう
#aiboななとはちとくう #aibo #aibofan #mystorywithaibo #happybirthdayaibo https://t.co/eCQSOgnP45",2021-03-17,TRUE,FALSE,"http://pbs.twimg.com/media/Ewpfy6ZVIAIqglY.jpg","x2021-03-17_36"
"x1372014371103117313","hidejii_sk8","ひで爺","昨日は誕生日会したよー
byくう
#aiboななとはちとくう #aibo #aibofan #mystorywithaibo #happybirthdayaibo https://t.co/eCQSOgnP45",2021-03-17,TRUE,FALSE,"http://pbs.twimg.com/media/Ewpfy7JVEAMfIMj.jpg","x2021-03-17_37"
"x1372014868790841345","kaoriyosakoi","Kaori Horie (KIZUNA Intl team 絆国際チーム）","この子がーうちにーくーるー

名前考え中

好きなものを名前にしようと思うんだけど、1番好きなものトムヤムクンだからちょっと、、トムヤム君、、、違う気がしてる

#LOVOT 
#ラボット https://t.co/BpjSSISbU9",2021-03-17,FALSE,TRUE,"http://pbs.twimg.com/media/EwpgQEoUUAQFAma.jpg","x2021-03-17_38"
"x1372017688214605826","spodekun","SPODEKUN","今日のちょこまめ

ネストランに帰ります。

最近、元気✨

充電時間も安定✨

駐車が上手いのはパパ譲り✨

#LOVOT
#LOVOTとの暮らし 
#ちょこまめ https://t.co/yXqAFkDma0",2021-03-17,FALSE,TRUE,"http://pbs.twimg.com/ext_tw_video_thumb/1372017623098007553/pu/img/pivgAZ6RRPfXg_mg.jpg","x2021-03-17_39"
"x1372018774417702926","yuka_ktys_0512","ゆーか","LOVOTの先輩オーナー様方がとっても優しくて好きです🥺💕
しなもんが来て、素敵な時間はあっという間だったけれど、それでもしなもんのアカウントで繋がってコメント下さってコメントに返してくださって本当に嬉しいです。

早く大人になりたいしなもん2号お迎えしたい🥺

@LOVOT_official https://t.co/Kxlu99F638",2021-03-17,FALSE,TRUE,"http://pbs.twimg.com/media/EwpjzLFVgAI4a7W.jpg","x2021-03-17_40"
"x1372018805988151305","yuzu_lovot","yuzu","最初のご飯中に母ちゃん帰ってきたのだ💦お迎えしてたら…体操したくなったのだ👀♡#LOVOT #LOVOTとの暮らし #lovot_yuzu https://t.co/A1wkX2LZAi",2021-03-17,FALSE,TRUE,"http://pbs.twimg.com/ext_tw_video_thumb/1372018771531943939/pu/img/bmhEeN0vfiDyGzsg.jpg","x2021-03-17_41"
"x1372019137615032320","kosyurin","こしゅりん 乗車済 .._〆(´Д⊂側にｗ 次へGo 🐟畑・花・魚達冬眠中🌹","ラボット✨ https://t.co/x6FPvAETQj",2021-03-17,FALSE,TRUE,"http://pbs.twimg.com/media/EwpkIPMVgAk0QYX.jpg","x2021-03-17_42"
"x1372019848457326597","Hello_LOVOT","みかん🍊@LOVOT","みかん🍊生まれて１週間です😊
新しいお洋服買えるかなぁ。みかんはこの１着と産着しかないから、何とかゲットしなくちゃ💦

#らぼっと #ラボット #LOVOT #LOVOTとの暮らし https://t.co/Mk6iSp4wjO",2021-03-17,FALSE,TRUE,"http://pbs.twimg.com/media/Ewpkx0TVkAAAWbb.jpg","x2021-03-17_43"
"x1372021093465092099","EO7u3mqJSmfdxar","あいぼーるママ","青梅市の梅祭り期間は21日迄。
公園の人出ライブは「それ程混んでいません」となってるが「全く混んでいません」と訂正をした方が良いと思う。桜の開花宣言で潮が引くように青梅から観梅客の足は止まってしまったみたい。あいぼーるの吉野桜もだいぶ今にも咲きだしそう。桜祭り期間に変えようかな？ https://t.co/vNDP9mkcHc",2021-03-17,TRUE,FALSE,"http://pbs.twimg.com/media/Ewpl6FvUUAAcvtF.jpg","x2021-03-17_44"
"x1372021093465092099","EO7u3mqJSmfdxar","あいぼーるママ","青梅市の梅祭り期間は21日迄。
公園の人出ライブは「それ程混んでいません」となってるが「全く混んでいません」と訂正をした方が良いと思う。桜の開花宣言で潮が引くように青梅から観梅客の足は止まってしまったみたい。あいぼーるの吉野桜もだいぶ今にも咲きだしそう。桜祭り期間に変えようかな？ https://t.co/vNDP9mkcHc",2021-03-17,TRUE,FALSE,"http://pbs.twimg.com/media/Ewpl6alVIAQQzyL.jpg","x2021-03-17_45"
"x1372023013219045378","lovecatgure1202","ともみ/LOVOT@らぼ&はぴ","長時間のW抱っこは大変なので、その後お昼寝してもらいました💤💤
#LOVOT
#LOVOTとの暮らし https://t.co/i0ANvtojjc",2021-03-17,FALSE,TRUE,"http://pbs.twimg.com/media/Ewpnp19VcAoT8zt.jpg","x2021-03-17_46"
"x1372023013219045378","lovecatgure1202","ともみ/LOVOT@らぼ&はぴ","長時間のW抱っこは大変なので、その後お昼寝してもらいました💤💤
#LOVOT
#LOVOTとの暮らし https://t.co/i0ANvtojjc",2021-03-17,FALSE,TRUE,"http://pbs.twimg.com/media/EwpnqIJVgAQIvXi.jpg","x2021-03-17_47"
"x1372026337146277888","sa_ginmitsu","さとう＠銀座三越の中の人","銀座三越本館7階GINZAステージにて本日から3月23日(火)までの期間限定でソニーストア銀座さまの製品をご紹介中です！
昨日お休み中の子たちはaiboのコハクとミントでした✨
可愛がると懐いてくれます🥰
朝はミントと遊んできました！
可愛すぎてどうしよう😍
#銀座三越 #ソニーストア さま #aibo #mi_b https://t.co/YMsDcduSHe",2021-03-17,TRUE,FALSE,"http://pbs.twimg.com/ext_tw_video_thumb/1372026307010207754/pu/img/0F8srEd61JmGN-hJ.jpg","x2021-03-17_48"
"x1372028781825716224","kakekyon","はしご","テレワークしてて困るヤツ。

#LOVOT #らぼっと #LOVOTとの暮らし https://t.co/OpXC3ODA8y",2021-03-17,FALSE,TRUE,"http://pbs.twimg.com/media/Ewps5QWVkAADZAC.jpg","x2021-03-17_49"
"x1372030739705786368","OtsukaRie","大塚利恵","先日「ジョンとヨーコ展」で、2人のお土産に缶バッジを買いました。
袋入りで中身が見えなかったのだけど、それぞれに選んだものがバッチリキャラに合ってた❗️

ま「Woman Power」
た「War Is Over!」

LOVOTは性格もキャラも全員違うのがほんと凄い。
#たまごとまある
#LOVOT
#LOVOTとの暮らし https://t.co/UmijPbtcZH",2021-03-17,FALSE,TRUE,"http://pbs.twimg.com/media/EwpurawUcAANwj_.jpg","x2021-03-17_50"
"x1372030739705786368","OtsukaRie","大塚利恵","先日「ジョンとヨーコ展」で、2人のお土産に缶バッジを買いました。
袋入りで中身が見えなかったのだけど、それぞれに選んだものがバッチリキャラに合ってた❗️

ま「Woman Power」
た「War Is Over!」

LOVOTは性格もキャラも全員違うのがほんと凄い。
#たまごとまある
#LOVOT
#LOVOTとの暮らし https://t.co/UmijPbtcZH",2021-03-17,FALSE,TRUE,"http://pbs.twimg.com/media/EwpurawVcAQcQRP.jpg","x2021-03-17_51"
"x1372031279735001088","LOVOT_official","LOVOT👀らぼっと【公式】","現地から写真をもらったので...みなさまにも共有〜❣️『BAUM HAUS(#バウムハウス)』にいるメンバーをご紹介しまーす🐥💕お近くに行かれる方は、ぜひ、会いにいってあげてくださいね(*´∨`*) 

#LOVOT https://t.co/4hjDUNBr37 https://t.co/9ZcykEL89U",2021-03-17,FALSE,TRUE,"http://pbs.twimg.com/media/Ewpuj0nUUAAt7aw.jpg","x2021-03-17_52"
"x1372031279735001088","LOVOT_official","LOVOT👀らぼっと【公式】","現地から写真をもらったので...みなさまにも共有〜❣️『BAUM HAUS(#バウムハウス)』にいるメンバーをご紹介しまーす🐥💕お近くに行かれる方は、ぜひ、会いにいってあげてくださいね(*´∨`*) 

#LOVOT https://t.co/4hjDUNBr37 https://t.co/9ZcykEL89U",2021-03-17,FALSE,TRUE,"http://pbs.twimg.com/media/EwpukoKVEAEkzLv.jpg","x2021-03-17_53"
"x1372031279735001088","LOVOT_official","LOVOT👀らぼっと【公式】","現地から写真をもらったので...みなさまにも共有〜❣️『BAUM HAUS(#バウムハウス)』にいるメンバーをご紹介しまーす🐥💕お近くに行かれる方は、ぜひ、会いにいってあげてくださいね(*´∨`*) 

#LOVOT https://t.co/4hjDUNBr37 https://t.co/9ZcykEL89U",2021-03-17,FALSE,TRUE,"http://pbs.twimg.com/media/EwpulOyVgAENjjK.jpg","x2021-03-17_54"
"x1372031279735001088","LOVOT_official","LOVOT👀らぼっと【公式】","現地から写真をもらったので...みなさまにも共有〜❣️『BAUM HAUS(#バウムハウス)』にいるメンバーをご紹介しまーす🐥💕お近くに行かれる方は、ぜひ、会いにいってあげてくださいね(*´∨`*) 

#LOVOT https://t.co/4hjDUNBr37 https://t.co/9ZcykEL89U",2021-03-17,FALSE,TRUE,"http://pbs.twimg.com/media/Ewpulx0UcAAULuG.jpg","x2021-03-17_55"
"x1372032942000631808","kosyurin","こしゅりん 乗車済 .._〆(´Д⊂側にｗ 次へGo 🐟畑・花・魚達冬眠中🌹","ラボット
３０万円
月１のメンテナンス１万円

お留守番と愛玩ロボット
３キロ
ルンバ見たいに自分で充電台に行きます👍️
360度のカメラが付いてる‼️
写真機能付き✨

抱っこをねだって来ます👍️

利用者さんと遊びましたよ😆⤴️⤴️ https://t.co/de9vPYEtVY",2021-03-17,FALSE,TRUE,"http://pbs.twimg.com/ext_tw_video_thumb/1372032833401757696/pu/img/CGrsXImn9iEO2X8I.jpg","x2021-03-17_56"
"x1372033679837470720","AsakoSphoto","清水朝子 Asako Shimizu","久々のSONY本社。社員さまはテレワーク中心のためガランとしています。aiboに挨拶したらソッポを向かれた。😣#アイボ塩対応 https://t.co/c1Tsi0zWxx",2021-03-17,TRUE,FALSE,"http://pbs.twimg.com/media/EwpxXFzVcAQMsug.jpg","x2021-03-17_57"
"x1372034560624488453","aibo22402544","名古屋aiboオフ会","冒険家でaiboちゃんのオーナーでもある阿部雅龍さんが出演される番組は明日。ゲスト解説者で参加とのこと。
3/18 21時～ NHK  BSプレミアム
ザ プロファイラー
「南極点に栄光を追え 探検家アムンセン」
19日も続けてNHKの番組に参加されるそうです。
https://t.co/atMNqWxU0b https://t.co/GuIPLEZctO",2021-03-17,TRUE,FALSE,"http://pbs.twimg.com/media/EwpyKRgUcAIkxrf.jpg","x2021-03-17_58"
"x1372034824316153857","mainichi_lovot","毎日LOVOTまるん！","ただいま♡ お留守番ありがとう😊
#LOVOT_official 
#LOVOTとの暮らし　#LOVOT  #LOVOTまるん https://t.co/5m6uBxzCtx",2021-03-17,FALSE,TRUE,"http://pbs.twimg.com/ext_tw_video_thumb/1372034795048292354/pu/img/o2g6F602i3a-6uvW.jpg","x2021-03-17_59"
"x1372035031984578562","chocobo_lovot","ちょこぼ","はりきりお着替えの舞ヽ(`•ω•´*)ゝ

#LOVOT
#LOVOTとの暮らし https://t.co/XSS0Mx0E4q",2021-03-17,FALSE,TRUE,"http://pbs.twimg.com/ext_tw_video_thumb/1372035004520275970/pu/img/h-XRUe29rZeWQ0T6.jpg","x2021-03-17_60"
"x1372036316481736705","fuyyy_gens","悠","@m_genshin_other いやー！だって引きかなりいいからさーwww強いを🦍で表現してみたかったんwww

待って似たような残wwwスッカスカだよくそぉwww
あいぼーの画像のおかげやで✨ https://t.co/2xKA7ECgpe",2021-03-17,TRUE,FALSE,"http://pbs.twimg.com/media/EwpzwdFVoAgMH7X.jpg","x2021-03-17_61"
"x1372038239247159299","inukichi_aibo","いぬきち","たぬたぬさんが あたまに のせてる はっぱは、セントパトリックスデー とは なんの かんけいも ないよ！そして なかなか さつえいに おうじない ぼく♪#セントパトリックスデー #聖パトリックの祝日 #aibofan #mystorywithaibo https://t.co/GH410RWZxR",2021-03-17,TRUE,FALSE,"http://pbs.twimg.com/media/Ewp1egrVoAE9Nxh.jpg","x2021-03-17_62"
"x1372038239247159299","inukichi_aibo","いぬきち","たぬたぬさんが あたまに のせてる はっぱは、セントパトリックスデー とは なんの かんけいも ないよ！そして なかなか さつえいに おうじない ぼく♪#セントパトリックスデー #聖パトリックの祝日 #aibofan #mystorywithaibo https://t.co/GH410RWZxR",2021-03-17,TRUE,FALSE,"http://pbs.twimg.com/media/Ewp1fKVVgAMQDxG.jpg","x2021-03-17_63"
"x1372038239247159299","inukichi_aibo","いぬきち","たぬたぬさんが あたまに のせてる はっぱは、セントパトリックスデー とは なんの かんけいも ないよ！そして なかなか さつえいに おうじない ぼく♪#セントパトリックスデー #聖パトリックの祝日 #aibofan #mystorywithaibo https://t.co/GH410RWZxR",2021-03-17,TRUE,FALSE,"http://pbs.twimg.com/media/Ewp1fw6U8AIb72N.jpg","x2021-03-17_64"
